data.id,long,lat,status,name,category,category2,essential_flag,chain_flag,corridor,sidewalk_width,histogram_column,image
912,-73.88479482,40.74959227,Occupied,G.C. School Arts Craft Supplies,Home & Hobby,Home,Non-essential,TRUE,Jackson,9,#N/A,
913,-73.88458711,40.74960133,Occupied,Capital One Bank,Services,Services,Essential,FALSE,Jackson,9,#N/A,
914,-73.8843801,40.74947064,Occupied,Joyeria Emporium,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
915,-73.88436571,40.74940535,Occupied,Easy Pickins,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
916,-73.88435577,40.74930787,Occupied,Skechers,Fashion,Fashion,Non-essential,FALSE,Jackson,13,#N/A,
917,-73.88433549,40.74921379,Occupied,The Children's Place,Fashion,Fashion,Non-essential,FALSE,Jackson,13,#N/A,
918,-73.88432037,40.74912262,Occupied,Foot Locker,Fashion,Fashion,Non-essential,FALSE,Jackson,13,#N/A,
919,-73.88428701,40.74895608,Occupied,Carter's,Fashion,Fashion,Non-essential,FALSE,Jackson,13,#N/A,
920,-73.88425497,40.74876221,Occupied,GAP Outlet,Fashion,Fashion,Non-essential,FALSE,Jackson,13,#N/A,
921,-73.88423884,40.74867884,Occupied,AT&T,Home & Hobby,Home,Essential,TRUE,Jackson,22,#N/A,
922,-73.88422701,40.74862351,Occupied,Pandora,Fashion,Fashion,Non-essential,FALSE,Jackson,22,#N/A,
923,-73.88421431,40.74855861,Occupied,T-mobile,Home & Hobby,Home,Essential,FALSE,Jackson,22,#N/A,
924,-73.88418992,40.74843917,Occupied,Old Navy,Fashion,Fashion,Non-essential,FALSE,Jackson,12,#N/A,
925,-73.88415142,40.74824617,Occupied,Mattress Store,Home & Hobby,Home,Non-essential,TRUE,Jackson,12,#N/A,
926,-73.88413105,40.74814441,Occupied,Galleria Home Decor,Home & Hobby,Home,Non-essential,TRUE,Jackson,12,#N/A,
927,-73.88411663,40.7480741,Occupied,Fabco Shoes,Fashion,Fashion,Non-essential,FALSE,Jackson,12,#N/A,
928,-73.88410696,40.74801497,Occupied,Ponce De Leon Federal Bank,Services,Services,Essential,TRUE,Jackson,12,#N/A,
929,-73.88408644,40.74790888,Occupied,New York Language Centers,Groups,Groups,Non-essential,TRUE,Jackson,20,#N/A,
930,-73.8840747,40.74785304,Occupied,Duane Reade,Essentials,Essentials,Essential,FALSE,Jackson,20,#N/A,
931,-73.88384446,40.74782323,Occupied,Top Gun,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
932,-73.88384983,40.74785625,Occupied,Mike's Jewelry,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
933,-73.88386207,40.74791307,Occupied,Devisons Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
934,-73.88386857,40.74794771,Occupied,Devisons Jewelers II,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
935,-73.88387414,40.74798927,Occupied,Shreehari Convenience Inc.,Essentials,Essentials,Essential,TRUE,Jackson,10,#N/A,
936,-73.88388783,40.74805542,Occupied,McDonald's,Food,Food,Non-essential,FALSE,Jackson,10,10,
937,-73.88389699,40.74810752,Occupied,Brands & Co,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
938,-73.88390161,40.74813039,Occupied,Jorge H. Robles,Misc,Misc,Non-essential,TRUE,Jackson,10,#N/A,
939,-73.88387508,40.74813335,Occupied,Teximport Express,Services,Services,Essential,TRUE,Jackson,10,#N/A,
940,-73.88390609,40.74816368,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,10,#N/A,
941,-73.88391603,40.74821829,Occupied,Discount Clothing Store,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
942,-73.88392824,40.74828813,Occupied,Emblem Health,Misc,Misc,Non-essential,TRUE,Jackson,10,#N/A,
943,-73.88393501,40.74831371,Occupied,N. Brands 26,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
944,-73.8839447,40.74837109,Occupied,Perfumania,Fashion,Fashion,Non-essential,FALSE,Jackson,10,#N/A,
945,-73.88394976,40.74839622,Occupied,Ponce De Leon,Misc,Misc,Non-essential,TRUE,Jackson,10,#N/A,
946,-73.88395201,40.74848859,Occupied,Bank of America,Services,Services,Essential,FALSE,Jackson,10,#N/A,
947,-73.88398467,40.74865021,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,10,#N/A,
948,-73.88399649,40.74871763,Occupied,Cohen's Fashion Optical,Fashion,Fashion,Non-essential,FALSE,Jackson,10,#N/A,
949,-73.88400357,40.74875024,Occupied,Jb Wireless & Jewelry,Home & Hobby,Home,Essential,TRUE,Jackson,10,#N/A,
950,-73.88402239,40.74885245,Occupied,GameStop,Home & Hobby,Home,Non-essential,FALSE,Jackson,10,#N/A,
951,-73.88403234,40.74890433,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,10,#N/A,
952,-73.8840476,40.74898793,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,10,#N/A,
953,-73.88406187,40.74906555,Occupied,GNC,Essentials,Essentials,Essential,FALSE,Jackson,10,#N/A,
954,-73.88408062,40.74915858,Occupied,Chase Bank,Services,Services,Essential,FALSE,Jackson,10,#N/A,
955,-73.88410033,40.74927122,Occupied,Banana Republic Factory,Fashion,Fashion,Non-essential,FALSE,Jackson,10,#N/A,
956,-73.88414036,40.74943053,Occupied,Burger King,Food,Food,Non-essential,FALSE,Jackson,10,11,
957,-73.88415695,40.74952146,Occupied,XIOS,Fashion,Fashion,Non-essential,FALSE,Jackson,10,#N/A,
958,-73.88416545,40.74956474,Occupied,Delicias Colombianas,Food,Food,Non-essential,TRUE,Jackson,10,12,
959,-73.88416935,40.74958769,Occupied,CoCo Fresh Tea & Juice,Food,Food,Non-essential,FALSE,Jackson,10,13,
960,-73.88416778,40.74964831,Occupied,Lens Lab Express,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
961,-73.88404036,40.74966879,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,10,#N/A,
962,-73.88400428,40.74967225,Occupied,37th Avenue Grocery Inc.,Essentials,Essentials,Essential,TRUE,Jackson,10,#N/A,
963,-73.88392797,40.74967999,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,10,#N/A,
964,-73.88386978,40.74968679,Occupied,Naima Pharmacy Corp.,Essentials,Essentials,Essential,TRUE,Jackson,10,#N/A,
965,-73.88372998,40.74970177,Occupied,Jackson House Restaurant,Food,Food,Non-essential,TRUE,Jackson,10,14,
966,-73.88366051,40.74970993,Occupied,Clothing Store,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
967,-73.88354355,40.7497227,Occupied,EZ Shop,Essentials,Essentials,Essential,TRUE,Jackson,10,#N/A,
968,-73.88343357,40.74951485,Occupied,Picanteria El Austro,Food,Food,Non-essential,TRUE,Jackson,14,37,
969,-73.88316394,40.74800645,Occupied,Mary Beauty Salon,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
970,-73.8832013,40.74800342,Occupied,Oxalis Barber,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
971,-73.88315675,40.74796258,Occupied,ABC Business Services Corp,Misc,Misc,Non-essential,TRUE,Jackson,7,#N/A,
972,-73.88319886,40.74795876,Occupied,Lawyer Office,Misc,Misc,Non-essential,TRUE,Jackson,7,#N/A,
973,-73.8829356,40.7480297,Occupied,The UPS Store,Services,Services,Essential,FALSE,Jackson,8,#N/A,
974,-73.8829512,40.74810976,Occupied,Voces Latinas,Groups,Groups,Non-essential,TRUE,Jackson,8,#N/A,
975,-73.88321409,40.74950517,Occupied,Sompong Thai,Food,Food,Non-essential,TRUE,Jackson,6,2,
976,-73.88322753,40.74957907,Occupied,Papaâ€™s Kitchen,Food,Food,Non-essential,TRUE,Jackson,6,3,
977,-73.88323698,40.7496328,Occupied,St. Michael's Pharmacy,Essentials,Essentials,Essential,TRUE,Jackson,6,#N/A,
978,-73.88324317,40.74966702,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,6,#N/A,
979,-73.88318328,40.74975831,Occupied,Pollos A Las Brasa Mario,Food,Food,Non-essential,TRUE,Jackson,12,26,
980,-73.88757781,40.74677894,Occupied,Raan Kway Teow,Food,Food,Non-essential,TRUE,Jackson,11,10,
981,-73.88760185,40.74690692,Occupied,Blink Fitness,Fitness,Fitness,Non-essential,FALSE,Jackson,11,#N/A,
982,-73.88754137,40.74691214,Occupied,S.Y. Kim's Tae Kwon Do Martial Arts Center,Fitness,Fitness,Non-essential,TRUE,Jackson,11,#N/A,
983,-73.88572753,40.74772292,Occupied,Los Dorados Cargo,Services,Services,Essential,TRUE,Jackson,11,#N/A,
984,-73.88571627,40.74766187,Occupied,Botanica La Macarena,Home & Hobby,Home,Non-essential,TRUE,Jackson,11,#N/A,
985,-73.8857203,40.74781413,Occupied,NYC Coffee,Food,Food,Non-essential,TRUE,Jackson,6,4,
986,-73.88596284,40.74778282,Occupied,Expresito Carga,Services,Services,Essential,TRUE,Jackson,9,#N/A,
987,-73.88599264,40.74923441,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,6,#N/A,
988,-73.88600684,40.74930785,Occupied,Dior Spa & Salon,Body,Body,Non-essential,TRUE,Jackson,6,#N/A,
989,-73.88440714,40.74597497,Occupied,Zion Deli & Grocery,Essentials,Essentials,Non-essential,TRUE,Jackson,5,#N/A,
990,-73.88452091,40.74637316,Occupied,Bader & Yakaitis,Misc,Misc,Non-essential,TRUE,Jackson,10,#N/A,
991,-73.884,40.74740571,Occupied,Western Drugs Inc,Essentials,Essentials,Essential,TRUE,Jackson,7,#N/A,
992,-73.88399259,40.74737037,Occupied,82nd Newsstand,Essentials,Essentials,Essential,TRUE,Jackson,7,#N/A,
993,-73.88398972,40.74735639,Occupied,Harmony Spa,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
994,-73.88398772,40.74733951,Occupied,Reinoso & Gallegos Couriers S.A.,Services,Services,Essential,TRUE,Jackson,7,#N/A,
995,-73.88397574,40.74726719,Occupied,Popeyesâ€™s Louisiana Kitchen,Food,Food,Non-essential,FALSE,Jackson,7,2,
996,-73.88398324,40.74731253,Occupied,J&B Gift Shop Inc.,Essentials,Essentials,Essential,TRUE,Jackson,7,#N/A,
997,-73.88396802,40.74722561,Occupied,M to N Cafeteria,Food,Food,Essential,TRUE,Jackson,7,3,
998,-73.88395575,40.74716214,Occupied,Roshni Beauty Salon,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
999,-73.88394582,40.74710974,Occupied,H&R Block,Services,Services,Essential,FALSE,Jackson,7,#N/A,
1000,-73.88393645,40.74705521,Occupied,Mango Rico,Essentials,Essentials,Essential,TRUE,Jackson,7,#N/A,
1001,-73.8839258,40.74699561,Occupied,Lavida Pharmacy,Essentials,Essentials,Essential,TRUE,Jackson,7,#N/A,
1002,-73.88391376,40.74693608,Occupied,Sam 99Â¢ & Up,Essentials,Essentials,Essential,TRUE,Jackson,7,#N/A,
1003,-73.88389976,40.74685131,Occupied,Centro Mistico Santa Barbara,Home & Hobby,Home,Non-essential,TRUE,Jackson,7,#N/A,
1004,-73.88395203,40.74680499,Occupied,Law Offices,Misc,Misc,Non-essential,TRUE,Jackson,7,#N/A,
1005,-73.88394948,40.746792,Occupied,Jackson Heights Meditation,Fitness,Fitness,Non-essential,TRUE,Jackson,7,#N/A,
1006,-73.88397455,40.74678946,Occupied,Total Body Spas,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
1007,-73.88388533,40.74678441,Occupied,Dr. Gregory Lopez,Fashion,Fashion,Non-essential,TRUE,Jackson,7,#N/A,
1008,-73.88387775,40.74674047,Occupied,Las Americas Bakery,Food,Food,Non-essential,TRUE,Jackson,7,4,
1009,-73.8838664,40.74667334,Occupied,Eres Bella,Fashion,Fashion,Non-essential,TRUE,Jackson,7,#N/A,
1010,-73.88385641,40.74662307,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,7,#N/A,
1011,-73.88384866,40.74657891,Occupied,Delicias Colombianas,Food,Food,Non-essential,TRUE,Jackson,7,5,
1012,-73.88387032,40.74654506,Occupied,JB Public Accountants ,Misc,Misc,Non-essential,TRUE,Jackson,7,#N/A,
1013,-73.88390481,40.7465414,Occupied,Polar Tech Inc,Services,Services,Non-essential,TRUE,Jackson,7,#N/A,
1014,-73.88383581,40.74651421,Occupied,Five Star Financial Services,Services,Services,Essential,TRUE,Jackson,7,#N/A,
1015,-73.88382615,40.74645526,Occupied,Daval Jewelry,Fashion,Fashion,Non-essential,TRUE,Jackson,7,#N/A,
1016,-73.88381755,40.74640912,Occupied,Sabor Ecuatoriano Bakery,Food,Food,Non-essential,TRUE,Jackson,7,6,
1017,-73.88380538,40.74633974,Occupied,Elmhurst Pharmacy,Essentials,Essentials,Essential,TRUE,Jackson,7,#N/A,
1018,-73.88379821,40.74629988,Occupied,La Nacional,Services,Services,Essential,FALSE,Jackson,7,#N/A,
1019,-73.88379182,40.74626006,Occupied,Wine Town Wines & Liquor,Essentials,Essentials,Essential,TRUE,Jackson,7,#N/A,
1020,-73.88378391,40.74622045,Occupied,82nd Candy Corp.,Essentials,Essentials,Non-essential,TRUE,Jackson,7,#N/A,
1021,-73.88370567,40.74707595,Occupied,82 Market,Essentials,Essentials,Essential,TRUE,Jackson,13,#N/A,
1022,-73.88371698,40.74713259,Occupied,Casa Rivera,Essentials,Essentials,Non-essential,TRUE,Jackson,13,#N/A,
1023,-73.88372537,40.74718182,Occupied,J&J Pizzeria Cafe/Bar,Food,Food,Non-essential,TRUE,Jackson,13,22,
1024,-73.88373594,40.74723515,Occupied,Tulcingo Restaurant & Bakery,Food,Food,Non-essential,TRUE,Jackson,13,23,
1025,-73.88374426,40.74727894,Occupied,"Michael A. Cervini, P.C.",Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
1026,-73.8837132,40.74728151,Occupied,Odalis Encarnacion Esq.,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
1027,-73.88368115,40.74728492,Occupied,4life New York,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
1028,-73.88374694,40.74729711,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,13,#N/A,
1029,-73.88375222,40.74732271,Occupied,Capy Cafe,Food,Food,Non-essential,TRUE,Jackson,13,24,
1030,-73.88306292,40.747499,Occupied,Ortega Unisex Salon & Barber Shop,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
1031,-73.88305378,40.74744381,Occupied,La CaleÃ±ita Bakery,Food,Food,Non-essential,TRUE,Jackson,7,7,
1032,-73.88304717,40.74741595,Occupied,7 Graphic Design,Services,Services,Essential,TRUE,Jackson,7,#N/A,
1033,-73.88304333,40.74736961,Occupied,El ZÃ³cado,Drinks,Drinks,Non-essential,TRUE,Jackson,7,8,
1034,-73.88303716,40.74733821,Occupied,T-Work Staffing Solution ,Misc,Misc,Non-essential,TRUE,Jackson,7,#N/A,
1035,-73.8830694,40.74733476,Occupied,AC Cury & Associates LLC,Misc,Misc,Essential,TRUE,Jackson,7,#N/A,
1036,-73.88302929,40.74729932,Occupied,Juquila Restaurant,Food,Food,Non-essential,TRUE,Jackson,7,9,
1037,-73.88302398,40.74726928,Occupied,Oxigeno Salon Laser Spa,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
1038,-73.88301456,40.74718097,Occupied,Luni's Laundromat,Services,Services,Essential,TRUE,Jackson,4,#N/A,
1039,-73.88396462,40.74599159,Occupied,The Fajas Store,Fashion,Fashion,Non-essential,TRUE,Jackson,21,#N/A,
1040,-73.88402335,40.74599033,Occupied,Dieer Inc Clothing Store,Fashion,Fashion,Non-essential,TRUE,Jackson,21,#N/A,
1041,-73.8840799,40.74598778,Occupied,Broadway Bakery,Food,Food,Non-essential,TRUE,Jackson,21,1,
1042,-73.88419815,40.74598393,Occupied,Lhasa Fresh Food,Food,Food,Non-essential,TRUE,Jackson,5,6,
1043,-73.88429653,40.7459792,Occupied,Rubex Drugs Inc.,Essentials,Essentials,Essential,TRUE,Jackson,5,#N/A,
1044,-73.88357767,40.745985,Occupied,Louie's Pizzeria & Restaurant,Food,Food,Non-essential,TRUE,Jackson,6,5,
1045,-73.88354431,40.74603449,Occupied,Action Check Cashing,Services,Services,Essential,TRUE,Jackson,6,#N/A,
1046,-73.88350283,40.74607856,Occupied,Budget Pawn EmpeÃ±o,Home & Hobby,Home,Non-essential,TRUE,Jackson,6,#N/A,
1047,-73.8834896,40.74609887,Occupied,Scape Beauty & Nails,Body,Body,Non-essential,TRUE,Jackson,6,#N/A,
1048,-73.88345612,40.74614853,Occupied,Think Nail Too,Body,Body,Non-essential,TRUE,Jackson,6,#N/A,
1049,-73.88346689,40.74612972,Occupied,Tax Service Center,Services,Services,Essential,TRUE,Jackson,6,#N/A,
1050,-73.88343429,40.74617771,Occupied,Guayaco's Restaurant,Food,Food,Non-essential,TRUE,Jackson,6,6,
1051,-73.88339043,40.74624408,Occupied,Blue Moon Threading Salon Inc.,Body,Body,Non-essential,TRUE,Jackson,6,#N/A,
1052,-73.88334674,40.74630763,Occupied,Cheong Hei Restaurant ,Food,Food,Non-essential,TRUE,Jackson,4,2,
1053,-73.88320826,40.74625087,Occupied,New Look Beauty Salon,Body,Body,Non-essential,TRUE,Jackson,4,#N/A,
1054,-73.88314504,40.74622293,Occupied,King's Cleaners,Services,Services,Essential,TRUE,Jackson,4,#N/A,
1055,-73.88307889,40.74619288,Occupied,Mundo Grocery,Essentials,Essentials,Essential,TRUE,Jackson,4,#N/A,
1056,-73.88309486,40.74669693,Occupied,Foodtown,Essentials,Essentials,Essential,TRUE,Jackson,7,#N/A,
1057,-73.88303689,40.74678179,Occupied,Tequila Bar,Drinks,Drinks,Non-essential,TRUE,Jackson,7,10,
1058,-73.88293253,40.74690593,Occupied,Baxter Laundromat,Services,Services,Essential,TRUE,Jackson,7,#N/A,
1059,-73.88278822,40.74685421,Occupied,La Exquisita,Food,Food,Non-essential,TRUE,Jackson,6,7,
1060,-73.88275198,40.74683633,Occupied,Color's Unisex,Body,Body,Non-essential,TRUE,Jackson,6,#N/A,
1061,-73.88268369,40.74680919,Occupied,A Plus Deli,Essentials,Essentials,Non-essential,TRUE,Jackson,6,#N/A,
1062,-73.88420923,40.74987406,Occupied,Rite Aid,Essentials,Essentials,Essential,FALSE,Jackson,14,#N/A,
1063,-73.89141172,40.74733938,Occupied,Mollika Electronics,Home & Hobby,Home,Non-essential,TRUE,Jackson,6,#N/A,
1064,-73.89117771,40.74697402,Occupied,Eyebrows Salon,Body,Body,Non-essential,TRUE,Jackson,12,#N/A,
1065,-73.88563555,40.74756935,Occupied,Seven Fitness Studio - Zumba Fitness,Fitness,Fitness,Non-essential,TRUE,Jackson,12,#N/A,
1066,-73.88564042,40.74758944,Occupied,Starâ€™s Club,Groups,Groups,Non-essential,TRUE,Jackson,12,#N/A,
1067,-73.89160154,40.74707365,Occupied,Prabhu Multiservices,Services,Services,Essential,TRUE,Jackson,9,#N/A,
1068,-73.8917511,40.74728131,Occupied,K2 Delights,Food,Food,Non-essential,TRUE,Jackson,9,31,
1069,-73.89163913,40.74664319,Occupied,Rainbow Bakery,Food,Food,Non-essential,TRUE,Jackson,9,32,
1070,-73.89148401,40.74732602,Occupied,Newsstand,Essentials,Essentials,Essential,TRUE,Jackson,12,#N/A,
1071,-73.89143079,40.74752797,Occupied,Rahim Gift Shop,Home & Hobby,Home,Non-essential,TRUE,Jackson,12,#N/A,
1072,-73.89182364,40.74829437,Occupied,Marks Home Care,Misc,Misc,Non-essential,TRUE,Jackson,11,#N/A,
1073,-73.89188356,40.74839336,Occupied,Everest Driving School,Groups,Groups,Non-essential,TRUE,Jackson,11,#N/A,
1074,-73.89162164,40.74854797,Occupied,JMD Wireless & Appliance,Home & Hobby,Home,Non-essential,TRUE,Jackson,12,#N/A,
1075,-73.88385228,40.74813715,Occupied,Vami Express Courier/ Courier MG Agulia Express,Services,Services,Essential,TRUE,Jackson,10,#N/A,
1076,-73.88439974,40.74958907,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,10,#N/A,
1077,-73.88401416,40.74735216,Occupied,Madelin Salon,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
1078,-73.88399937,40.74679793,Occupied,Benefits Concierge Group,Misc,Misc,Non-essential,TRUE,Jackson,7,#N/A,
1079,-73.88403367,40.74679328,Occupied,RepatriciÃ³n Latina,Misc,Misc,Non-essential,TRUE,Jackson,7,#N/A,
1080,-73.88505255,40.74730596,Occupied,Classes OSHA,Groups,Groups,Non-essential,TRUE,Jackson,9,#N/A,
1081,-73.88449995,40.74624648,Occupied,Trio Barber Shop,Body,Body,Non-essential,TRUE,Jackson,10,#N/A,
1082,-73.88874279,40.74816729,Occupied,Law Office Of Jose A. Polanco ,Misc,Misc,Non-essential,TRUE,Jackson,8,#N/A,
1083,-73.88902648,40.74816939,Occupied,AAA Accounting & Income Tax,Services,Services,Essential,TRUE,Jackson,5,#N/A,
1084,-73.89102055,40.74859669,Occupied,Bhima Astrologer,Home & Hobby,Home,Non-essential,TRUE,Jackson,8,#N/A,
1085,-73.89087409,40.74815981,Occupied,Emiliano Perez ,Misc,Misc,Non-essential,TRUE,Jackson,8,#N/A,
1086,-73.89090192,40.74806833,Occupied,Lawyer Office,Misc,Misc,Non-essential,TRUE,Jackson,8,#N/A,
1087,-73.89086053,40.74793635,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,8,#N/A,
1088,-73.89085094,40.74787467,Occupied,Raza Associates Inc.,Misc,Misc,Non-essential,TRUE,Jackson,8,#N/A,
1089,-73.89038387,40.74746218,Occupied,Bombay Bridal Boutique Inc.,Fashion,Fashion,Non-essential,TRUE,Jackson,5,#N/A,
1090,-73.89005463,40.74947193,Occupied,Jujuâ€™s Bagels CafÃ©,Food,Food,Non-essential,TRUE,Jackson,8,14,
1091,-73.89004692,40.7494351,Occupied,EJâ€™s Barber Shop,Body,Body,Non-essential,TRUE,Jackson,8,#N/A,
1092,-73.89170905,40.74692168,Occupied,Gulshan Ave LLC,Essentials,Essentials,Essential,TRUE,Jackson,12,#N/A,
1093,-73.88640707,40.7475139,Occupied,M. Badani & Associates,Services,Services,Essential,TRUE,Jackson,13,#N/A,
1094,-73.88364184,40.74777874,Occupied,Mi Gente ,Misc,Misc,Non-essential,TRUE,Jackson,14,#N/A,
1095,-73.88761799,40.74713013,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,14,#N/A,
1096,-73.88398724,40.74710643,Occupied,All American Home Care,Misc,Misc,Non-essential,TRUE,Jackson,7,#N/A,
1097,-73.89165912,40.74746277,Occupied,Rehmats Rose Beauty Salon,Body,Body,Non-essential,TRUE,Jackson,11,#N/A,
1098,-73.89191489,40.74839008,Occupied,"Global Multi Services, Inc.",Services,Services,Essential,TRUE,Jackson,11,#N/A,
1099,-73.89156132,40.74840409,Occupied,Sonali Exchange Company Inc.,Services,Services,Essential,TRUE,Jackson,12,#N/A,
1100,-73.88962983,40.74929521,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,12,#N/A,
1101,-73.89164731,40.749096,Occupied,HAB Bank,Services,Services,Essential,TRUE,Jackson,17,#N/A,
1102,-73.89151757,40.7490988,Occupied,Shahâ€™s Deli,Food,Food,Non-essential,TRUE,Jackson,17,5,
1103,-73.89136076,40.74911526,Occupied,C&T Home Care,Misc,Misc,Non-essential,TRUE,Jackson,17,#N/A,
1104,-73.89120868,40.74913138,Occupied,Sagar Chinese,Food,Food,Non-essential,TRUE,Jackson,17,6,
1105,-73.89114303,40.749139,Occupied,Super Vida Pharmacy Inc.,Essentials,Essentials,Essential,TRUE,Jackson,17,#N/A,
1106,-73.89096462,40.74916573,Occupied,Romeoâ€™s Italian Ristorante,Food,Food,Non-essential,TRUE,Jackson,17,7,
1107,-73.88473202,40.74960241,Occupied,2nd Story Pilates + Yoga,Fitness,Fitness,Non-essential,TRUE,Jackson,9,#N/A,
1108,-73.89133657,40.74732687,Occupied,Phayul Restaurant,Food,Food,Non-essential,TRUE,Jackson,6,8,
1109,-73.89177058,40.74727854,Occupied,Phone Cards & Paan,Home & Hobby,Home,Non-essential,TRUE,Jackson,9,#N/A,
1110,-73.89172981,40.74728363,Occupied,Sukhi New York,Services,Services,Essential,TRUE,Jackson,9,#N/A,
1111,-73.88983849,40.74687494,Occupied,Massage Parlor,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
1112,-73.88915055,40.74719852,Occupied,Indigo Spa,Body,Body,Non-essential,TRUE,Jackson,14,#N/A,
1113,-73.88928981,40.74719902,Occupied,Alca Corp.,Services,Services,Essential,TRUE,Jackson,14,#N/A,
1114,-73.88463533,40.74731427,Occupied,Hernan Padilla,Services,Services,Essential,TRUE,Jackson,8,#N/A,
1115,-73.88560068,40.7471761,Occupied,80 St Bodywork,Body,Body,Non-essential,TRUE,Jackson,5,#N/A,
1116,-73.88746913,40.74691895,Occupied,YLC Adult Day Care,Services,Services,Non-essential,TRUE,Jackson,11,#N/A,
1117,-73.88401505,40.74733668,Occupied,S & A United Home Care Recruiting Office,Misc,Misc,Non-essential,TRUE,Jackson,7,#N/A,
1118,-73.88399957,40.74678498,Occupied,Fortune Tellers,Home & Hobby,Home,Non-essential,TRUE,Jackson,7,#N/A,
1119,-73.88379151,40.74615066,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,12,#N/A,
1120,-73.88356078,40.74754002,Occupied,Yoga For Everyone,Fitness,Fitness,Non-essential,TRUE,Jackson,13,#N/A,
1121,-73.88367512,40.74780916,Occupied,Pawn Shop,Home & Hobby,Home,Non-essential,TRUE,Jackson,14,#N/A,
1122,-73.89184534,40.74825814,Occupied,Khanâ€™s Tutorial,Groups,Groups,Non-essential,TRUE,Jackson,11,#N/A,
1123,-73.89181922,40.74827447,Occupied,"Karnafully Tax, Inc",Services,Services,Essential,TRUE,Jackson,11,#N/A,
1124,-73.89183761,40.74827155,Occupied,Time Travel Inc,Misc,Misc,Non-essential,TRUE,Jackson,11,#N/A,
1125,-73.89044002,40.74762752,Occupied,Bhurtel Law Firm,Misc,Misc,Non-essential,TRUE,Jackson,9,#N/A,
1126,-73.89041689,40.74763183,Occupied,Guru Mitra Sharma,Home & Hobby,Home,Non-essential,TRUE,Jackson,9,#N/A,
1127,-73.89163601,40.7485235,Occupied,Discount Clothing Store,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
1128,-73.88483273,40.74804036,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,9,#N/A,
1129,-73.88484587,40.74810882,Occupied,Golden Spring ,Services,Services,Non-essential,TRUE,Jackson,9,#N/A,
1130,-73.88312063,40.74753721,Occupied,Massage Parlor,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
1131,-73.88401008,40.74876864,Occupied,$5 Shoe Wharehouse,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
1132,-73.97034966,40.76573015,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,8,#N/A,
1133,-73.97745015,40.755086,Occupied,Grand Central Optical,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1134,-73.97718958,40.75512835,Occupied,Mad46,Drinks,Drinks,Non-essential,TRUE,Madison,9,33,
1135,-73.97752845,40.75470247,Occupied,Madison Club Lounge,Drinks,Drinks,Non-essential,TRUE,Madison,7,11,
1136,-73.96852877,40.76787059,Occupied,NoÃ© Rodriguez Tailor,Services,Services,Essential,TRUE,Madison,8,#N/A,
1137,-73.96850426,40.76785978,Occupied,Shanhin Design Ltd.,Services,Services,Essential,TRUE,Madison,8,#N/A,
